subject,schedule,difficulty,habit,GroupName
DevOps,Evening,Advanced,Self-assessment; mentoring; review loop,Study_De_EA
Swift,Afternoon,Beginner,Interactive learning; group study; mini-recaps,Study_Sw_AB
Rust,dd,Beginner,"Short, structured lessons; review notes; set goals",Study_Ru_MB
Prolog,Evening,Advanced,Self-assessment; mentoring; review loop,Study_Pr_EA
Java,dd,Intermediate,Deep study sessions; teach-back; Pomodoro,Study_Ja_MI
ai & machine learning,dd,Intermediate,Deep study sessions; teach-back; Pomodoro,Study_Ai_MI
Cloud Computing,Evening,Beginner,Light reading; practice problems; reward session,Study_Cl_EB
ai & machine learning,Evening,Beginner,Light reading; practice problems; reward session,Study_Ai_EB
Java,Evening,Advanced,Self-assessment; mentoring; review loop,Study_Ja_EA
AR/VR,dd,Advanced,Complex tasks; critical thinking; journaling ideas,Study_Ar_MA
ai & machine learning,Afternoon,Beginner,Interactive learning; group study; mini-recaps,Study_Ai_AB
IoT,Afternoon,Intermediate,Apply knowledge; concept mapping; review walk,Study_Io_AI
Go,Afternoon,Beginner,Interactive learning; group study; mini-recaps,Study_Go_AB
Kotlin,Afternoon,Advanced,Project work; collaboration; skill layering,Study_Ko_AA
Mobile Development,Afternoon,Beginner,Interactive learning; group study; mini-recaps,Study_Mo_AB
Kotlin,Evening,Beginner,Light reading; practice problems; reward session,Study_Ko_EB
Ruby,Afternoon,Beginner,Interactive learning; group study; mini-recaps,Study_Ru_AB
Web Development,Afternoon,Advanced,Project work; collaboration; skill layering,Study_We_AA
C#,Evening,Intermediate,Revision; experimentation; peer discussion,Study_C#_EI
Swift,dd,Advanced,Complex tasks; critical thinking; journaling ideas,Study_Sw_MA
Robotics,Evening,Advanced,Self-assessment; mentoring; review loop,Study_Ro_EA
Elixir,Evening,Advanced,Self-assessment; mentoring; review loop,Study_El_EA
Blockchain,dd,Beginner,"Short, structured lessons; review notes; set goals",Study_Bl_MB
Bioinformatics,Afternoon,Advanced,Project work; collaboration; skill layering,Study_Bi_AA
Elixir,Evening,Intermediate,Revision; experimentation; peer discussion,Study_El_EI
DevOps,Evening,Intermediate,Revision; experimentation; peer discussion,Study_De_EI
Blockchain,Evening,Intermediate,Revision; experimentation; peer discussion,Study_Bl_EI
Quantum Computing,Evening,Beginner,Light reading; practice problems; reward session,Study_Qu_EB
PHP,dd,Intermediate,Deep study sessions; teach-back; Pomodoro,Study_Ph_MI
AR/VR,Evening,Advanced,Self-assessment; mentoring; review loop,Study_Ar_EA
TypeScript,dd,Beginner,"Short, structured lessons; review notes; set goals",Study_Ty_MB
Dart,Evening,Intermediate,Revision; experimentation; peer discussion,Study_Da_EI
Dart,Evening,Beginner,Light reading; practice problems; reward session,Study_Da_EB
PowerShell,dd,Beginner,"Short, structured lessons; review notes; set goals",Study_Po_MB
Mobile Development,Evening,Intermediate,Revision; experimentation; peer discussion,Study_Mo_EI
C,dd,Beginner,"Short, structured lessons; review notes; set goals",Study_C_MB
Robotics,Evening,Intermediate,Revision; experimentation; peer discussion,Study_Ro_EI
ai & machine learning,Evening,Intermediate,Revision; experimentation; peer discussion,Study_Ai_EI
JavaScript,Evening,Beginner,Light reading; practice problems; reward session,Study_Ja_EB
Cybersecurity,dd,Beginner,"Short, structured lessons; review notes; set goals",Study_Cy_MB
Lisp,Evening,Intermediate,Revision; experimentation; peer discussion,Study_Li_EI
Web Development,dd,Advanced,Complex tasks; critical thinking; journaling ideas,Study_We_MA
Bash,dd,Advanced,Complex tasks; critical thinking; journaling ideas,Study_Ba_MA
Cloud Computing,dd,Advanced,Complex tasks; critical thinking; journaling ideas,Study_Cl_MA
Lisp,Evening,Intermediate,Revision; experimentation; peer discussion,Study_Li_EI
Cybersecurity,Evening,Intermediate,Revision; experimentation; peer discussion,Study_Cy_EI
Mobile Development,dd,Advanced,Complex tasks; critical thinking; journaling ideas,Study_Mo_MA
Bioinformatics,Evening,Advanced,Self-assessment; mentoring; review loop,Study_Bi_EA
Dart,dd,Advanced,Complex tasks; critical thinking; journaling ideas,Study_Da_MA
Python,Afternoon,Beginner,Interactive learning; group study; mini-recaps,Study_Py_AB
Blockchain,dd,Advanced,Complex tasks; critical thinking; journaling ideas,Study_Bl_MA
ai & machine learning,Afternoon,Advanced,Project work; collaboration; skill layering,Study_Ai_AA
Mobile Development,dd,Beginner,"Short, structured lessons; review notes; set goals",Study_Mo_MB
Perl,Afternoon,Beginner,Interactive learning; group study; mini-recaps,Study_Pe_AB
Ruby,Evening,Beginner,Light reading; practice problems; reward session,Study_Ru_EB
Lisp,dd,Intermediate,Deep study sessions; teach-back; Pomodoro,Study_Li_MI
Quantum Computing,dd,Intermediate,Deep study sessions; teach-back; Pomodoro,Study_Qu_MI
AR/VR,dd,Advanced,Complex tasks; critical thinking; journaling ideas,Study_Ar_MA
Bioinformatics,Evening,Beginner,Light reading; practice problems; reward session,Study_Bi_EB
Perl,Afternoon,Beginner,Interactive learning; group study; mini-recaps,Study_Pe_AB
Haskell,Evening,Advanced,Self-assessment; mentoring; review loop,Study_Ha_EA
Robotics,Afternoon,Intermediate,Apply knowledge; concept mapping; review walk,Study_Ro_AI
ai & machine learning,Afternoon,Advanced,Project work; collaboration; skill layering,Study_Ai_AA
C++,dd,Intermediate,Deep study sessions; teach-back; Pomodoro,Study_C+_MI
Elixir,dd,Beginner,"Short, structured lessons; review notes; set goals",Study_El_MB
Haskell,Evening,Advanced,Self-assessment; mentoring; review loop,Study_Ha_EA
AR/VR,Afternoon,Beginner,Interactive learning; group study; mini-recaps,Study_Ar_AB
PowerShell,dd,Intermediate,Deep study sessions; teach-back; Pomodoro,Study_Po_MI
Mobile Development,Afternoon,Intermediate,Apply knowledge; concept mapping; review walk,Study_Mo_AI
C,dd,Advanced,Complex tasks; critical thinking; journaling ideas,Study_C_MA
PowerShell,Evening,Beginner,Light reading; practice problems; reward session,Study_Po_EB
Perl,Evening,Intermediate,Revision; experimentation; peer discussion,Study_Pe_EI
Lisp,Afternoon,Beginner,Interactive learning; group study; mini-recaps,Study_Li_AB
Kotlin,Afternoon,Advanced,Project work; collaboration; skill layering,Study_Ko_AA
AR/VR,Afternoon,Advanced,Project work; collaboration; skill layering,Study_Ar_AA
Bash,Afternoon,Advanced,Project work; collaboration; skill layering,Study_Ba_AA
Quantum Computing,Evening,Advanced,Self-assessment; mentoring; review loop,Study_Qu_EA
Robotics,Afternoon,Intermediate,Apply knowledge; concept mapping; review walk,Study_Ro_AI
C,Evening,Intermediate,Revision; experimentation; peer discussion,Study_C_EI
JavaScript,Evening,Beginner,Light reading; practice problems; reward session,Study_Ja_EB
Web Development,Evening,Beginner,Light reading; practice problems; reward session,Study_We_EB
TypeScript,Evening,Advanced,Self-assessment; mentoring; review loop,Study_Ty_EA
Data Science,Evening,Beginner,Light reading; practice problems; reward session,Study_Da_EB
Ruby,Afternoon,Advanced,Project work; collaboration; skill layering,Study_Ru_AA
C++,Afternoon,Advanced,Project work; collaboration; skill layering,Study_C+_AA
TypeScript,Evening,Intermediate,Revision; experimentation; peer discussion,Study_Ty_EI
AR/VR,Afternoon,Beginner,Interactive learning; group study; mini-recaps,Study_Ar_AB
Robotics,Afternoon,Intermediate,Apply knowledge; concept mapping; review walk,Study_Ro_AI
PowerShell,Afternoon,Beginner,Interactive learning; group study; mini-recaps,Study_Po_AB
Go,dd,Advanced,Complex tasks; critical thinking; journaling ideas,Study_Go_MA
Rust,Evening,Intermediate,Revision; experimentation; peer discussion,Study_Ru_EI
Cybersecurity,Afternoon,Beginner,Interactive learning; group study; mini-recaps,Study_Cy_AB
AR/VR,dd,Intermediate,Deep study sessions; teach-back; Pomodoro,Study_Ar_MI
Quantum Computing,dd,Advanced,Complex tasks; critical thinking; journaling ideas,Study_Qu_MA
Game Development,dd,Beginner,"Short, structured lessons; review notes; set goals",Study_Ga_MB
Bioinformatics,dd,Intermediate,Deep study sessions; teach-back; Pomodoro,Study_Bi_MI
Kotlin,Afternoon,Intermediate,Apply knowledge; concept mapping; review walk,Study_Ko_AI
Ruby,Afternoon,Advanced,Project work; collaboration; skill layering,Study_Ru_AA
AR/VR,dd,Advanced,Complex tasks; critical thinking; journaling ideas,Study_Ar_MA
Robotics,Afternoon,Intermediate,Apply knowledge; concept mapping; review walk,Study_Ro_AI
Quantum Computing,Evening,Advanced,Self-assessment; mentoring; review loop,Study_Qu_EA
Data Science,dd,Intermediate,Deep study sessions; teach-back; Pomodoro,Study_Da_MI
Data Science,Afternoon,Beginner,Interactive learning; group study; mini-recaps,Study_Da_AB
Swift,Afternoon,Intermediate,Apply knowledge; concept mapping; review walk,Study_Sw_AI
Game Development,Afternoon,Advanced,Project work; collaboration; skill layering,Study_Ga_AA
DevOps,dd,Advanced,Complex tasks; critical thinking; journaling ideas,Study_De_MA
Prolog,Evening,Beginner,Light reading; practice problems; reward session,Study_Pr_EB
DevOps,Afternoon,Advanced,Project work; collaboration; skill layering,Study_De_AA
Java,Afternoon,Beginner,Interactive learning; group study; mini-recaps,Study_Ja_AB
Python,Evening,Beginner,Light reading; practice problems; reward session,Study_Py_EB
PowerShell,dd,Advanced,Complex tasks; critical thinking; journaling ideas,Study_Po_MA
Swift,dd,Advanced,Complex tasks; critical thinking; journaling ideas,Study_Sw_MA
Game Development,Afternoon,Beginner,Interactive learning; group study; mini-recaps,Study_Ga_AB
C,dd,Intermediate,Deep study sessions; teach-back; Pomodoro,Study_C_MI
PowerShell,Afternoon,Advanced,Project work; collaboration; skill layering,Study_Po_AA
Haskell,dd,Intermediate,Deep study sessions; teach-back; Pomodoro,Study_Ha_MI
Data Science,Afternoon,Beginner,Interactive learning; group study; mini-recaps,Study_Da_AB
PowerShell,Afternoon,Advanced,Project work; collaboration; skill layering,Study_Po_AA
Quantum Computing,Afternoon,Beginner,Interactive learning; group study; mini-recaps,Study_Qu_AB
Kotlin,dd,Beginner,"Short, structured lessons; review notes; set goals",Study_Ko_MB
Haskell,Evening,Advanced,Self-assessment; mentoring; review loop,Study_Ha_EA
Prolog,Evening,Advanced,Self-assessment; mentoring; review loop,Study_Pr_EA
AR/VR,Afternoon,Beginner,Interactive learning; group study; mini-recaps,Study_Ar_AB
Rust,dd,Intermediate,Deep study sessions; teach-back; Pomodoro,Study_Ru_MI
Cybersecurity,Afternoon,Advanced,Project work; collaboration; skill layering,Study_Cy_AA
Elixir,Afternoon,Advanced,Project work; collaboration; skill layering,Study_El_AA
PowerShell,dd,Beginner,"Short, structured lessons; review notes; set goals",Study_Po_MB
ai & machine learning,Evening,Intermediate,Revision; experimentation; peer discussion,Study_Ai_EI
Dart,Afternoon,Intermediate,Apply knowledge; concept mapping; review walk,Study_Da_AI
Go,dd,Advanced,Complex tasks; critical thinking; journaling ideas,Study_Go_MA
JavaScript,Afternoon,Advanced,Project work; collaboration; skill layering,Study_Ja_AA
Haskell,Evening,Beginner,Light reading; practice problems; reward session,Study_Ha_EB
C,dd,Intermediate,Deep study sessions; teach-back; Pomodoro,Study_C_MI
Cybersecurity,Evening,Advanced,Self-assessment; mentoring; review loop,Study_Cy_EA
Cybersecurity,Afternoon,Advanced,Project work; collaboration; skill layering,Study_Cy_AA
Elixir,Evening,Beginner,Light reading; practice problems; reward session,Study_El_EB
C#,dd,Advanced,Complex tasks; critical thinking; journaling ideas,Study_C#_MA
IoT,Evening,Advanced,Self-assessment; mentoring; review loop,Study_Io_EA
PowerShell,Evening,Intermediate,Revision; experimentation; peer discussion,Study_Po_EI
Quantum Computing,Evening,Advanced,Self-assessment; mentoring; review loop,Study_Qu_EA
Bioinformatics,Afternoon,Beginner,Interactive learning; group study; mini-recaps,Study_Bi_AB
Lisp,Afternoon,Beginner,Interactive learning; group study; mini-recaps,Study_Li_AB
Ruby,Evening,Beginner,Light reading; practice problems; reward session,Study_Ru_EB
AR/VR,Evening,Intermediate,Revision; experimentation; peer discussion,Study_Ar_EI
Web Development,Evening,Advanced,Self-assessment; mentoring; review loop,Study_We_EA
Haskell,Evening,Advanced,Self-assessment; mentoring; review loop,Study_Ha_EA
Rust,Evening,Advanced,Self-assessment; mentoring; review loop,Study_Ru_EA
Haskell,Evening,Advanced,Self-assessment; mentoring; review loop,Study_Ha_EA
Robotics,Afternoon,Advanced,Project work; collaboration; skill layering,Study_Ro_AA
DevOps,Evening,Intermediate,Revision; experimentation; peer discussion,Study_De_EI
TypeScript,dd,Advanced,Complex tasks; critical thinking; journaling ideas,Study_Ty_MA
Lisp,Evening,Intermediate,Revision; experimentation; peer discussion,Study_Li_EI
Java,Afternoon,Intermediate,Apply knowledge; concept mapping; review walk,Study_Ja_AI
PowerShell,Afternoon,Beginner,Interactive learning; group study; mini-recaps,Study_Po_AB
TypeScript,Afternoon,Beginner,Interactive learning; group study; mini-recaps,Study_Ty_AB
PowerShell,dd,Advanced,Complex tasks; critical thinking; journaling ideas,Study_Po_MA
Embedded Systems,Afternoon,Beginner,Interactive learning; group study; mini-recaps,Study_Em_AB
Python,Afternoon,Advanced,Project work; collaboration; skill layering,Study_Py_AA
Bash,Evening,Beginner,Light reading; practice problems; reward session,Study_Ba_EB
Kotlin,Evening,Beginner,Light reading; practice problems; reward session,Study_Ko_EB
Swift,dd,Advanced,Complex tasks; critical thinking; journaling ideas,Study_Sw_MA
Blockchain,Evening,Advanced,Self-assessment; mentoring; review loop,Study_Bl_EA
Bash,Evening,Intermediate,Revision; experimentation; peer discussion,Study_Ba_EI
Go,dd,Intermediate,Deep study sessions; teach-back; Pomodoro,Study_Go_MI
Cybersecurity,Evening,Advanced,Self-assessment; mentoring; review loop,Study_Cy_EA
Bash,Evening,Beginner,Light reading; practice problems; reward session,Study_Ba_EB
Cloud Computing,Afternoon,Advanced,Project work; collaboration; skill layering,Study_Cl_AA
Game Development,Evening,Intermediate,Revision; experimentation; peer discussion,Study_Ga_EI
IoT,Afternoon,Intermediate,Apply knowledge; concept mapping; review walk,Study_Io_AI
ai & machine learning,Evening,Beginner,Light reading; practice problems; reward session,Study_Ai_EB
Web Development,Evening,Advanced,Self-assessment; mentoring; review loop,Study_We_EA
Bash,dd,Intermediate,Deep study sessions; teach-back; Pomodoro,Study_Ba_MI
C#,Evening,Beginner,Light reading; practice problems; reward session,Study_C#_EB
Web Development,Afternoon,Intermediate,Apply knowledge; concept mapping; review walk,Study_We_AI
Quantum Computing,Afternoon,Advanced,Project work; collaboration; skill layering,Study_Qu_AA
C++,dd,Intermediate,Deep study sessions; teach-back; Pomodoro,Study_C+_MI
Prolog,Evening,Advanced,Self-assessment; mentoring; review loop,Study_Pr_EA
Lisp,dd,Advanced,Complex tasks; critical thinking; journaling ideas,Study_Li_MA
AR/VR,dd,Advanced,Complex tasks; critical thinking; journaling ideas,Study_Ar_MA
Bioinformatics,dd,Advanced,Complex tasks; critical thinking; journaling ideas,Study_Bi_MA
C++,Evening,Intermediate,Revision; experimentation; peer discussion,Study_C+_EI
Perl,dd,Beginner,"Short, structured lessons; review notes; set goals",Study_Pe_MB
Web Development,Evening,Advanced,Self-assessment; mentoring; review loop,Study_We_EA
Go,dd,Advanced,Complex tasks; critical thinking; journaling ideas,Study_Go_MA
Prolog,Afternoon,Beginner,Interactive learning; group study; mini-recaps,Study_Pr_AB
DevOps,Evening,Advanced,Self-assessment; mentoring; review loop,Study_De_EA
Lisp,dd,Intermediate,Deep study sessions; teach-back; Pomodoro,Study_Li_MI
Perl,dd,Beginner,"Short, structured lessons; review notes; set goals",Study_Pe_MB
PowerShell,Morning,Intermediate,Deep study sessions; teach-back; Pomodoro,Study_Po_MI
Embedded Systems,Evening,Beginner,Light reading; practice problems; reward session,Study_Em_EB
Lisp,Evening,Advanced,Self-assessment; mentoring; review loop,Study_Li_EA
Elixir,Morning,Intermediate,Deep study sessions; teach-back; Pomodoro,Study_El_MI
Quantum Computing,Evening,Advanced,Self-assessment; mentoring; review loop,Study_Qu_EA
